,hour,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,year,day_of_year
2016-07-10 09:00:00,9,994.6,999.4,58.0,2.9,28.7,81.0,0.0,2016,192
2016-07-10 10:00:00,10,995.0666666666667,999.8666666666667,50.333333333333336,2.533333333333333,28.433333333333334,83.0,0.0,2016,192
2016-07-10 11:00:00,11,995.5333333333333,1000.3333333333333,42.666666666666664,2.1666666666666665,28.166666666666664,85.0,0.0,2016,192
2016-07-10 12:00:00,12,996.0,1000.8,35.0,1.8,27.9,87.0,0.0,2016,192
2016-07-10 13:00:00,13,996.1333333333333,1000.9333333333333,38.333333333333336,1.7333333333333334,27.73333333333333,88.66666666666667,0.03333333333333333,2016,192
2016-07-10 14:00:00,14,996.2666666666667,1001.0666666666667,41.666666666666664,1.6666666666666667,27.566666666666666,90.33333333333333,0.06666666666666667,2016,192
2016-07-10 15:00:00,15,996.4,1001.2,45.0,1.6,27.4,92.0,0.1,2016,192
2016-07-10 16:00:00,16,996.1,1000.9,54.333333333333336,1.3,27.266666666666666,93.0,0.1,2016,192
2016-07-10 17:00:00,17,995.8,1000.6,63.66666666666667,1.0,27.133333333333333,94.0,0.1,2016,192
2016-07-10 18:00:00,18,995.5,1000.3,73.0,0.7,27.0,95.0,0.1,2016,192
2016-07-10 19:00:00,19,995.4666666666667,1000.2666666666667,63.0,0.7333333333333333,26.8,95.66666666666667,0.06666666666666668,2016,192
2016-07-10 20:00:00,20,995.4333333333333,1000.2333333333333,53.0,0.7666666666666667,26.599999999999998,96.33333333333333,0.03333333333333334,2016,192
2016-07-10 21:00:00,21,995.4,1000.2,43.0,0.8,26.4,97.0,0.0,2016,192
2016-07-10 22:00:00,22,995.6999999999999,1000.5,85.66666666666666,1.0,26.73333333333333,95.33333333333333,0.0,2016,192
2016-07-10 23:00:00,23,996.0,1000.8000000000001,128.33333333333331,1.2,27.066666666666666,93.66666666666667,0.0,2016,192
2016-07-11 00:00:00,0,996.3,1001.1,171.0,1.4,27.4,92.0,0.0,2016,193
2016-07-11 01:00:00,1,996.2666666666667,1001.0666666666667,197.66666666666666,1.3,27.5,91.66666666666667,0.2333333333333333,2016,193
2016-07-11 02:00:00,2,996.2333333333333,1001.0333333333333,224.33333333333334,1.2,27.599999999999998,91.33333333333333,0.4666666666666666,2016,193
2016-07-11 03:00:00,3,996.2,1001.0,251.0,1.1,27.7,91.0,0.7,2016,193
2016-07-11 04:00:00,4,995.7333333333333,1000.5333333333333,223.66666666666666,0.9666666666666667,28.633333333333333,86.66666666666667,0.4666666666666667,2016,193
2016-07-11 05:00:00,5,995.2666666666667,1000.0666666666667,196.33333333333334,0.8333333333333333,29.566666666666666,82.33333333333333,0.23333333333333334,2016,193
2016-07-11 06:00:00,6,994.8,999.6,169.0,0.7,30.5,78.0,0.0,2016,193
2016-07-11 07:00:00,7,994.5666666666666,999.3666666666667,139.66666666666666,1.2666666666666666,30.433333333333334,78.66666666666667,0.0,2016,193
2016-07-11 08:00:00,8,994.3333333333334,999.1333333333333,110.33333333333334,1.8333333333333333,30.366666666666667,79.33333333333333,0.0,2016,193
2016-07-11 09:00:00,9,994.1,998.9,81.0,2.4,30.3,80.0,0.0,2016,193
2016-07-11 10:00:00,10,994.3333333333334,999.1333333333333,333059.6666666667,1.6666666666666665,29.3,84.66666666666667,0.9,2016,193
2016-07-11 11:00:00,11,994.5666666666666,999.3666666666667,666038.3333333334,0.9333333333333333,28.3,89.33333333333333,1.8,2016,193
2016-07-11 12:00:00,12,994.8,999.6,999017.0,0.2,27.3,94.0,2.7,2016,193
2016-07-11 13:00:00,13,995.1333333333333,999.9333333333334,666080.0,0.5666666666666667,27.0,95.0,1.9666666666666668,2016,193
2016-07-11 14:00:00,14,995.4666666666666,1000.2666666666667,333143.0,0.9333333333333333,26.7,96.0,1.2333333333333334,2016,193
2016-07-11 15:00:00,15,995.8,1000.6,206.0,1.3,26.4,97.0,0.5,2016,193
2016-07-11 16:00:00,16,995.3333333333333,1000.1333333333333,207.33333333333334,1.5333333333333334,26.366666666666667,97.0,0.33333333333333337,2016,193
2016-07-11 17:00:00,17,994.8666666666667,999.6666666666667,208.66666666666666,1.7666666666666666,26.333333333333332,97.0,0.16666666666666669,2016,193
2016-07-11 18:00:00,18,994.4,999.2,210.0,2.0,26.3,97.0,0.0,2016,193
2016-07-11 19:00:00,19,994.6666666666666,999.4666666666667,201.66666666666666,1.8666666666666667,26.266666666666666,97.33333333333333,0.0,2016,193
2016-07-11 20:00:00,20,994.9333333333334,999.7333333333333,193.33333333333334,1.7333333333333334,26.233333333333334,97.66666666666667,0.0,2016,193
2016-07-11 21:00:00,21,995.2,1000.0,185.0,1.6,26.2,98.0,0.0,2016,193
2016-07-11 22:00:00,22,995.7,1000.5,228.33333333333334,1.2666666666666668,26.599999999999998,96.66666666666667,0.0,2016,193
2016-07-11 23:00:00,23,996.2,1001.0,271.6666666666667,0.9333333333333335,27.0,95.33333333333333,0.0,2016,193
2016-07-12 00:00:00,0,996.7,1001.5,315.0,0.6,27.4,94.0,0.0,2016,194
2016-07-12 01:00:00,1,996.6333333333333,1001.4333333333333,298.6666666666667,1.0333333333333332,28.2,91.0,0.16666666666666666,2016,194
2016-07-12 02:00:00,2,996.5666666666667,1001.3666666666667,282.3333333333333,1.4666666666666666,29.0,88.0,0.3333333333333333,2016,194
2016-07-12 03:00:00,3,996.5,1001.3,266.0,1.9,29.8,85.0,0.5,2016,194
2016-07-12 04:00:00,4,995.9666666666667,1000.7666666666667,228.0,1.8666666666666667,31.433333333333334,76.66666666666667,0.33333333333333337,2016,194
2016-07-12 05:00:00,5,995.4333333333333,1000.2333333333333,190.0,1.8333333333333333,33.06666666666667,68.33333333333333,0.16666666666666669,2016,194
2016-07-12 06:00:00,6,994.9,999.7,152.0,1.8,34.7,60.0,0.0,2016,194
2016-07-12 07:00:00,7,994.8,999.6,143.0,2.2333333333333334,33.93333333333334,63.0,0.0,2016,194
2016-07-12 08:00:00,8,994.7,999.5,134.0,2.666666666666667,33.166666666666664,66.0,0.0,2016,194
2016-07-12 09:00:00,9,994.6,999.4,125.0,3.1,32.4,69.0,0.0,2016,194
2016-07-12 10:00:00,10,994.9333333333334,999.7333333333333,130.66666666666666,2.666666666666667,31.833333333333332,71.0,0.0,2016,194
2016-07-12 11:00:00,11,995.2666666666667,1000.0666666666666,136.33333333333334,2.2333333333333334,31.266666666666666,73.0,0.0,2016,194
2016-07-12 12:00:00,12,995.6,1000.4,142.0,1.8,30.7,75.0,0.0,2016,194
2016-07-12 13:00:00,13,995.7666666666667,1000.5666666666666,165.66666666666666,1.7,30.099999999999998,78.66666666666667,0.0,2016,194
2016-07-12 14:00:00,14,995.9333333333334,1000.7333333333333,189.33333333333334,1.6,29.5,82.33333333333333,0.0,2016,194
2016-07-12 15:00:00,15,996.1,1000.9,213.0,1.5,28.9,86.0,0.0,2016,194
2016-07-12 16:00:00,16,995.8666666666667,1000.6666666666666,211.66666666666666,1.9000000000000001,28.53333333333333,88.33333333333333,0.0,2016,194
2016-07-12 17:00:00,17,995.6333333333333,1000.4333333333334,210.33333333333334,2.3000000000000003,28.166666666666668,90.66666666666667,0.0,2016,194
2016-07-12 18:00:00,18,995.4,1000.2,209.0,2.7,27.8,93.0,0.0,2016,194
2016-07-12 19:00:00,19,995.5666666666666,1000.3666666666667,235.66666666666666,2.2,27.7,92.66666666666667,0.0,2016,194
2016-07-12 20:00:00,20,995.7333333333333,1000.5333333333334,262.3333333333333,1.7,27.6,92.33333333333333,0.0,2016,194
2016-07-12 21:00:00,21,995.9,1000.7,289.0,1.2,27.5,92.0,0.0,2016,194
2016-07-12 22:00:00,22,996.4,1001.2,264.0,1.7999999999999998,28.333333333333332,88.33333333333333,0.0,2016,194
2016-07-12 23:00:00,23,996.9,1001.7,239.0,2.4,29.166666666666668,84.66666666666667,0.0,2016,194
2016-07-13 00:00:00,0,997.4,1002.2,214.0,3.0,30.0,81.0,0.0,2016,195
2016-07-13 01:00:00,1,997.3,1002.1,222.33333333333334,2.5666666666666664,31.233333333333334,76.33333333333333,0.0,2016,195
2016-07-13 02:00:00,2,997.2,1002.0,230.66666666666666,2.1333333333333333,32.46666666666667,71.66666666666667,0.0,2016,195
2016-07-13 03:00:00,3,997.1,1001.9,239.0,1.7,33.7,67.0,0.0,2016,195
2016-07-13 04:00:00,4,996.5666666666667,1001.3666666666667,230.33333333333334,1.9333333333333333,34.43333333333334,63.333333333333336,0.0,2016,195
2016-07-13 05:00:00,5,996.0333333333333,1000.8333333333333,221.66666666666666,2.1666666666666665,35.166666666666664,59.666666666666664,0.0,2016,195
2016-07-13 06:00:00,6,995.5,1000.3,213.0,2.4,35.9,56.0,0.0,2016,195
2016-07-13 07:00:00,7,995.6666666666666,1000.4666666666666,224.0,3.033333333333333,34.63333333333333,59.333333333333336,0.0,2016,195
2016-07-13 08:00:00,8,995.8333333333334,1000.6333333333333,235.0,3.6666666666666665,33.36666666666667,62.666666666666664,0.0,2016,195
2016-07-13 09:00:00,9,996.0,1000.8,246.0,4.3,32.1,66.0,0.0,2016,195
2016-07-13 10:00:00,10,996.6666666666666,1001.4666666666666,265.3333333333333,3.433333333333333,31.1,71.66666666666667,0.0,2016,195
2016-07-13 11:00:00,11,997.3333333333334,1002.1333333333333,284.6666666666667,2.5666666666666664,30.1,77.33333333333333,0.0,2016,195
2016-07-13 12:00:00,12,998.0,1002.8,304.0,1.7,29.1,83.0,0.0,2016,195
2016-07-13 13:00:00,13,998.4,1003.1999999999999,311.6666666666667,1.4333333333333333,28.933333333333334,84.33333333333333,0.0,2016,195
2016-07-13 14:00:00,14,998.8000000000001,1003.6,319.3333333333333,1.1666666666666665,28.76666666666667,85.66666666666667,0.0,2016,195
2016-07-13 15:00:00,15,999.2,1004.0,327.0,0.9,28.6,87.0,0.0,2016,195
2016-07-13 16:00:00,16,998.8333333333334,1003.6333333333333,291.0,1.0666666666666667,28.433333333333334,88.0,0.0,2016,195
2016-07-13 17:00:00,17,998.4666666666667,1003.2666666666667,255.0,1.2333333333333334,28.26666666666667,89.0,0.0,2016,195
2016-07-13 18:00:00,18,998.1,1002.9,219.0,1.4,28.1,90.0,0.0,2016,195
2016-07-13 19:00:00,19,998.2666666666667,1003.0666666666666,221.0,1.4333333333333333,27.96666666666667,90.66666666666667,0.0,2016,195
2016-07-13 20:00:00,20,998.4333333333334,1003.2333333333333,223.0,1.4666666666666666,27.833333333333332,91.33333333333333,0.0,2016,195
2016-07-13 21:00:00,21,998.6,1003.4,225.0,1.5,27.7,92.0,0.0,2016,195
2016-07-13 22:00:00,22,998.7666666666667,1003.5666666666666,223.66666666666666,1.7333333333333334,28.166666666666668,90.0,0.0,2016,195
2016-07-13 23:00:00,23,998.9333333333334,1003.7333333333333,222.33333333333334,1.9666666666666668,28.633333333333333,88.0,0.0,2016,195
2016-07-14 00:00:00,0,999.1,1003.9,221.0,2.2,29.1,86.0,0.0,2016,196
2016-07-14 01:00:00,1,999.0,1003.8,212.33333333333334,3.0,30.533333333333335,78.33333333333333,0.0,2016,196
2016-07-14 02:00:00,2,998.9,1003.7,203.66666666666666,3.8,31.966666666666665,70.66666666666667,0.0,2016,196
2016-07-14 03:00:00,3,998.8,1003.6,195.0,4.6,33.4,63.0,0.0,2016,196
2016-07-14 04:00:00,4,998.2333333333333,1003.0333333333333,241.0,4.166666666666666,32.96666666666667,64.33333333333333,0.0,2016,196
2016-07-14 05:00:00,5,997.6666666666666,1002.4666666666667,287.0,3.733333333333333,32.53333333333333,65.66666666666667,0.0,2016,196
2016-07-14 06:00:00,6,997.1,1001.9,333.0,3.3,32.1,67.0,0.0,2016,196
2016-07-14 07:00:00,7,997.3666666666667,1002.1666666666666,317.6666666666667,3.2666666666666666,31.400000000000002,70.66666666666667,0.0,2016,196
2016-07-14 08:00:00,8,997.6333333333333,1002.4333333333334,302.3333333333333,3.2333333333333334,30.7,74.33333333333333,0.0,2016,196
2016-07-14 09:00:00,9,997.9,1002.7,287.0,3.2,30.0,78.0,0.0,2016,196
2016-07-14 10:00:00,10,998.0666666666666,1002.8666666666667,250.33333333333334,2.4,29.333333333333332,81.33333333333333,0.0,2016,196
2016-07-14 11:00:00,11,998.2333333333333,1003.0333333333334,213.66666666666669,1.5999999999999999,28.666666666666668,84.66666666666667,0.0,2016,196
2016-07-14 12:00:00,12,998.4,1003.2,177.0,0.8,28.0,88.0,0.0,2016,196
2016-07-14 13:00:00,13,998.5,1003.3000000000001,221.0,1.0,27.866666666666667,88.66666666666667,0.0,2016,196
2016-07-14 14:00:00,14,998.6,1003.4,265.0,1.2,27.733333333333334,89.33333333333333,0.0,2016,196
2016-07-14 15:00:00,15,998.7,1003.5,309.0,1.4,27.6,90.0,0.0,2016,196
2016-07-14 16:00:00,16,998.3666666666667,1003.1666666666666,271.3333333333333,1.4,27.5,90.33333333333333,0.0,2016,196
2016-07-14 17:00:00,17,998.0333333333334,1002.8333333333334,233.66666666666669,1.4,27.400000000000002,90.66666666666667,0.0,2016,196
2016-07-14 18:00:00,18,997.7,1002.5,196.0,1.4,27.3,91.0,0.0,2016,196
2016-07-14 19:00:00,19,997.4,1002.2,204.0,1.8333333333333333,27.2,91.66666666666667,0.0,2016,196
2016-07-14 20:00:00,20,997.1,1001.9,212.0,2.2666666666666666,27.1,92.33333333333333,0.0,2016,196
2016-07-14 21:00:00,21,996.8,1001.6,220.0,2.7,27.0,93.0,0.0,2016,196
2016-07-14 22:00:00,22,996.9,1001.7,218.0,2.8333333333333335,28.133333333333333,87.33333333333333,0.0,2016,196
2016-07-14 23:00:00,23,997.0,1001.8,216.0,2.966666666666667,29.266666666666666,81.66666666666667,0.0,2016,196
2016-07-15 00:00:00,0,997.1,1001.9,214.0,3.1,30.4,76.0,0.0,2016,197
2016-07-15 01:00:00,1,996.7333333333333,1001.5333333333333,210.33333333333334,3.566666666666667,31.5,71.0,0.0,2016,197
2016-07-15 02:00:00,2,996.3666666666667,1001.1666666666666,206.66666666666666,4.033333333333333,32.6,66.0,0.0,2016,197
2016-07-15 03:00:00,3,996.0,1000.8,203.0,4.5,33.7,61.0,0.0,2016,197
2016-07-15 04:00:00,4,995.5333333333333,1000.3333333333333,205.66666666666666,3.7666666666666666,34.56666666666667,58.0,0.0,2016,197
2016-07-15 05:00:00,5,995.0666666666667,999.8666666666667,208.33333333333334,3.033333333333333,35.43333333333333,55.0,0.0,2016,197
2016-07-15 06:00:00,6,994.6,999.4,211.0,2.3,36.3,52.0,0.0,2016,197
2016-07-15 07:00:00,7,994.2,999.0,211.33333333333334,3.233333333333333,36.1,51.666666666666664,0.0,2016,197
2016-07-15 08:00:00,8,993.8,998.6,211.66666666666666,4.166666666666666,35.9,51.333333333333336,0.0,2016,197
2016-07-15 09:00:00,9,993.4,998.2,212.0,5.1,35.7,51.0,0.0,2016,197
2016-07-15 10:00:00,10,993.8333333333334,998.6333333333333,217.66666666666666,4.1,34.800000000000004,54.0,0.0,2016,197
2016-07-15 11:00:00,11,994.2666666666667,999.0666666666667,223.33333333333334,3.0999999999999996,33.9,57.0,0.0,2016,197
2016-07-15 12:00:00,12,994.7,999.5,229.0,2.1,33.0,60.0,0.0,2016,197
2016-07-15 13:00:00,13,995.0,999.8,228.33333333333334,2.1,32.46666666666667,62.666666666666664,0.0,2016,197
2016-07-15 14:00:00,14,995.3000000000001,1000.1,227.66666666666666,2.1,31.933333333333334,65.33333333333333,0.0,2016,197
2016-07-15 15:00:00,15,995.6,1000.4,227.0,2.1,31.4,68.0,0.0,2016,197
2016-07-15 16:00:00,16,995.7,1000.4666666666667,247.0,2.033333333333333,30.73333333333333,72.0,0.0,2016,197
2016-07-15 17:00:00,17,995.8,1000.5333333333333,267.0,1.9666666666666666,30.066666666666666,76.0,0.0,2016,197
2016-07-15 18:00:00,18,995.9,1000.6,287.0,1.9,29.4,80.0,0.0,2016,197
2016-07-15 19:00:00,19,996.4333333333333,1001.1666666666666,304.6666666666667,2.6333333333333333,28.0,83.33333333333333,0.09999999999999999,2016,197
2016-07-15 20:00:00,20,996.9666666666667,1001.7333333333333,322.3333333333333,3.3666666666666663,26.599999999999998,86.66666666666667,0.19999999999999998,2016,197
2016-07-15 21:00:00,21,997.5,1002.3,340.0,4.1,25.2,90.0,0.3,2016,197
2016-07-15 22:00:00,22,998.1,1002.9,340.0,3.5999999999999996,24.8,91.0,0.8666666666666667,2016,197
2016-07-15 23:00:00,23,998.6999999999999,1003.5,340.0,3.1,24.4,92.0,1.4333333333333333,2016,197
2016-07-16 00:00:00,0,999.3,1004.1,340.0,2.6,24.0,93.0,2.0,2016,198
2016-07-16 01:00:00,1,999.6666666666666,1004.4666666666667,341.6666666666667,2.166666666666667,24.3,92.33333333333333,1.4666666666666668,2016,198
2016-07-16 02:00:00,2,1000.0333333333333,1004.8333333333334,343.3333333333333,1.7333333333333334,24.599999999999998,91.66666666666667,0.9333333333333333,2016,198
2016-07-16 03:00:00,3,1000.4,1005.2,345.0,1.3,24.9,91.0,0.4,2016,198
2016-07-16 04:00:00,4,1000.4666666666667,1005.3000000000001,307.6666666666667,1.0,25.03333333333333,90.66666666666667,0.2666666666666667,2016,198
2016-07-16 05:00:00,5,1000.5333333333333,1005.4,270.3333333333333,0.7000000000000001,25.166666666666668,90.33333333333333,0.13333333333333336,2016,198
2016-07-16 06:00:00,6,1000.6,1005.5,233.0,0.4,25.3,90.0,0.0,2016,198
2016-07-16 07:00:00,7,1000.3666666666667,1005.2666666666667,184.0,0.8333333333333333,25.5,89.0,0.0,2016,198
2016-07-16 08:00:00,8,1000.1333333333333,1005.0333333333333,135.0,1.2666666666666666,25.7,88.0,0.0,2016,198
2016-07-16 09:00:00,9,999.9,1004.8,86.0,1.7,25.9,87.0,0.0,2016,198
2016-07-16 10:00:00,10,1000.6333333333333,1005.5333333333333,151.0,1.3666666666666667,25.8,88.0,0.0,2016,198
2016-07-16 11:00:00,11,1001.3666666666667,1006.2666666666667,216.0,1.0333333333333332,25.7,89.0,0.0,2016,198
2016-07-16 12:00:00,12,1002.1,1007.0,281.0,0.7,25.6,90.0,0.0,2016,198
2016-07-16 13:00:00,13,1002.4,1007.3,260.6666666666667,0.7999999999999999,25.666666666666668,89.66666666666667,0.0,2016,198
2016-07-16 14:00:00,14,1002.7,1007.6,240.33333333333334,0.9,25.733333333333334,89.33333333333333,0.0,2016,198
2016-07-16 15:00:00,15,1003.0,1007.9,220.0,1.0,25.8,89.0,0.0,2016,198
2016-07-16 16:00:00,16,1002.7333333333333,1007.6333333333333,221.66666666666666,1.1333333333333333,25.533333333333335,90.33333333333333,0.0,2016,198
2016-07-16 17:00:00,17,1002.4666666666667,1007.3666666666667,223.33333333333334,1.2666666666666666,25.266666666666666,91.66666666666667,0.0,2016,198
2016-07-16 18:00:00,18,1002.2,1007.1,225.0,1.4,25.0,93.0,0.0,2016,198
2016-07-16 19:00:00,19,1002.2666666666667,1007.1666666666666,227.33333333333334,1.4333333333333333,24.9,93.66666666666667,0.0,2016,198
2016-07-16 20:00:00,20,1002.3333333333334,1007.2333333333333,229.66666666666666,1.4666666666666666,24.8,94.33333333333333,0.0,2016,198
2016-07-16 21:00:00,21,1002.4,1007.3,232.0,1.5,24.7,95.0,0.0,2016,198
2016-07-16 22:00:00,22,1002.8,1007.6999999999999,207.0,1.6,25.566666666666666,92.0,0.0,2016,198
2016-07-16 23:00:00,23,1003.2,1008.1,182.0,1.7,26.433333333333334,89.0,0.0,2016,198
2016-07-17 00:00:00,0,1003.6,1008.5,157.0,1.8,27.3,86.0,0.0,2016,199
2016-07-17 01:00:00,1,1003.4,1008.3,191.33333333333334,2.1,28.433333333333334,79.33333333333333,0.0,2016,199
2016-07-17 02:00:00,2,1003.2,1008.1,225.66666666666669,2.4000000000000004,29.566666666666666,72.66666666666667,0.0,2016,199
2016-07-17 03:00:00,3,1003.0,1007.9,260.0,2.7,30.7,66.0,0.0,2016,199
2016-07-17 04:00:00,4,1002.5666666666667,1007.4333333333333,240.0,2.3000000000000003,31.066666666666666,64.66666666666667,0.0,2016,199
2016-07-17 05:00:00,5,1002.1333333333333,1006.9666666666667,220.0,1.9,31.433333333333334,63.333333333333336,0.0,2016,199
2016-07-17 06:00:00,6,1001.7,1006.5,200.0,1.5,31.8,62.0,0.0,2016,199
2016-07-17 07:00:00,7,1001.3666666666667,1006.1666666666666,213.0,1.4333333333333333,32.06666666666667,61.333333333333336,0.0,2016,199
2016-07-17 08:00:00,8,1001.0333333333334,1005.8333333333334,226.0,1.3666666666666667,32.333333333333336,60.666666666666664,0.0,2016,199
2016-07-17 09:00:00,9,1000.7,1005.5,239.0,1.3,32.6,60.0,0.0,2016,199
2016-07-17 10:00:00,10,1001.1333333333333,1005.9333333333333,181.0,1.9,31.733333333333334,66.0,0.0,2016,199
2016-07-17 11:00:00,11,1001.5666666666667,1006.3666666666667,123.0,2.5,30.866666666666667,72.0,0.0,2016,199
2016-07-17 12:00:00,12,1002.0,1006.8,65.0,3.1,30.0,78.0,0.0,2016,199
2016-07-17 13:00:00,13,1002.1,1006.9,63.666666666666664,2.5,29.5,81.0,0.0,2016,199
2016-07-17 14:00:00,14,1002.1999999999999,1007.0,62.333333333333336,1.9000000000000001,29.0,84.0,0.0,2016,199
2016-07-17 15:00:00,15,1002.3,1007.1,61.0,1.3,28.5,87.0,0.0,2016,199
2016-07-17 16:00:00,16,1002.0333333333333,1006.8333333333334,116.0,1.3666666666666667,27.966666666666665,89.33333333333333,0.0,2016,199
2016-07-17 17:00:00,17,1001.7666666666667,1006.5666666666666,171.0,1.4333333333333333,27.433333333333334,91.66666666666667,0.0,2016,199
2016-07-17 18:00:00,18,1001.5,1006.3,226.0,1.5,26.9,94.0,0.0,2016,199
2016-07-17 19:00:00,19,1001.4666666666667,1006.2666666666667,225.66666666666666,1.2333333333333334,26.633333333333333,94.66666666666667,0.0,2016,199
2016-07-17 20:00:00,20,1001.4333333333333,1006.2333333333333,225.33333333333334,0.9666666666666667,26.366666666666667,95.33333333333333,0.0,2016,199
2016-07-17 21:00:00,21,1001.4,1006.2,225.0,0.7,26.1,96.0,0.0,2016,199
2016-07-17 22:00:00,22,1001.7666666666667,1006.5666666666667,208.0,0.9,27.033333333333335,90.66666666666667,0.0,2016,199
2016-07-17 23:00:00,23,1002.1333333333333,1006.9333333333333,191.0,1.1,27.966666666666665,85.33333333333333,0.0,2016,199
2016-07-18 00:00:00,0,1002.5,1007.3,174.0,1.3,28.9,80.0,0.0,2016,200
2016-07-18 01:00:00,1,1002.1333333333333,1006.9333333333333,172.66666666666666,1.1666666666666667,30.166666666666668,74.33333333333333,0.0,2016,200
2016-07-18 02:00:00,2,1001.7666666666667,1006.5666666666667,171.33333333333334,1.0333333333333334,31.433333333333334,68.66666666666667,0.0,2016,200
2016-07-18 03:00:00,3,1001.4,1006.2,170.0,0.9,32.7,63.0,0.0,2016,200
2016-07-18 04:00:00,4,1000.7333333333333,1005.5333333333334,135.66666666666666,1.3,32.96666666666667,61.0,0.0,2016,200
2016-07-18 05:00:00,5,1000.0666666666666,1004.8666666666667,101.33333333333333,1.7000000000000002,33.233333333333334,59.0,0.0,2016,200
2016-07-18 06:00:00,6,999.4,1004.2,67.0,2.1,33.5,57.0,0.0,2016,200
2016-07-18 07:00:00,7,999.3,1004.1,145.33333333333331,1.6666666666666667,32.06666666666666,65.66666666666667,0.0,2016,200
2016-07-18 08:00:00,8,999.2,1004.0,223.66666666666666,1.2333333333333334,30.633333333333333,74.33333333333333,0.0,2016,200
2016-07-18 09:00:00,9,999.1,1003.9,302.0,0.8,29.2,83.0,0.0,2016,200
2016-07-18 10:00:00,10,999.5666666666667,1004.4,281.3333333333333,0.9666666666666667,27.866666666666667,86.0,0.03333333333333333,2016,200
